#START
 2024 12 31 12 00 00  3.99588011e-03 2.43364208e-03 1.35866602e-03 9.91656159e-04 7.42838888e-04 3.99298254e-04 2.97535282e-04 2.62033992e-04 5.58640582e-04 1.57552385e-04 1.02615490e-02 6.23031035e-03 2.70719746e-04 7.86956511e-05 4.96635190e-05 2.66920368e-04 4.34027024e-05 7.60412251e-05 2.36579076e-04 8.62796267e-05 1.69352156e-04 2.06851493e-04 1.15831543e-04 1.02396609e-04 5.55612423e-06 1.03773309e-05 6.13102966e-06 3.27813501e-05 5.07395998e-06 1.88889753e-05 1.20606533e-04 4.06391919e-05 2.39816160e-05 1.24797621e-04 5.17407490e-05 1.45336453e-05 6.82256458e-05 9.61127138e-05 1.05139225e-05 5.97369690e-05 2.23211837e-04 3.85189604e-05 8.99504322e-04 5.44335041e-04 5.44335041e-04 4.42692853e-04 7.61118368e-05 5.60306769e-05 5.60116116e-04 7.62026839e-04 1.43560742e-04 4.85046601e-04 1.81666470e-04 6.36144247e-05 1.43753813e-04 8.07701750e-05 2.66105629e-06 6.43933419e-08 3.97460873e-09
 2025 01 01 12 00 00  3.98963075e-03 2.42916745e-03 1.35586338e-03 9.89541018e-04 7.40946196e-04 3.98534534e-04 2.96754693e-04 2.61161296e-04 5.56386684e-04 1.56872170e-04 1.02116382e-02 6.19842559e-03 2.69751730e-04 7.84076607e-05 4.95309358e-05 2.67807749e-04 4.36012429e-05 7.64400000e-05 2.35929816e-04 8.59176973e-05 1.70088382e-04 2.07889914e-04 1.16176942e-04 1.02469871e-04 5.56900668e-06 1.03632352e-05 6.13037992e-06 3.27936031e-05 5.06636788e-06 1.88974587e-05 1.21107361e-04 4.07164538e-05 2.41788308e-05 1.24439054e-04 5.12932893e-05 1.45307844e-05 6.85302830e-05 9.65993362e-05 1.05028579e-05 5.96533675e-05 2.22867696e-04 3.82165628e-05 8.95091194e-04 5.40035637e-04 5.40035637e-04 4.43939343e-04 7.73118227e-05 5.54469123e-05 5.62634656e-04 7.64267085e-04 1.43345198e-04 4.88919251e-04 1.82103552e-04 6.37740039e-05 1.44125522e-04 8.10594940e-05 2.67708958e-06 6.54547989e-08 4.07661958e-09
 2025 01 02 12 00 00  3.98739189e-03 2.42743087e-03 1.35478598e-03 9.88729583e-04 7.40220153e-04 3.98267113e-04 2.96473198e-04 2.60841905e-04 5.55571506e-04 1.56597740e-04 1.01945043e-02 6.18779026e-03 2.69378840e-04 7.82721854e-05 4.94715643e-05 2.65820807e-04 4.32485976e-05 7.57327827e-05 2.35198963e-04 8.57365550e-05 1.68683484e-04 2.06057532e-04 1.15445790e-04 1.01742734e-04 5.54607323e-06 1.00297082e-05 6.12415388e-06 3.26870904e-05 5.06269716e-06 1.88349570e-05 1.20120758e-04 4.05792700e-05 2.38305220e-05 1.23726845e-04 5.10761165e-05 1.45036742e-05 6.77269585e-05 9.52114817e-05 1.02414378e-05 5.90412952e-05 2.20939812e-04 3.80662881e-05 8.88455444e-04 5.37944306e-04 5.37944306e-04 4.36797441e-04 7.52024585e-05 5.51575038e-05 5.54332369e-04 7.55443478e-04 1.41931627e-04 4.79126015e-04 1.77690916e-04 6.21706353e-05 1.40428144e-04 7.86169981e-05 2.56872064e-06 5.99521741e-08 3.58152157e-09
 2025 01 03 12 00 00  3.98207496e-03 2.42485158e-03 1.35307273e-03 9.87208199e-04 7.38738745e-04 3.97516835e-04 2.95780646e-04 2.60098493e-04 5.53652944e-04 1.56274021e-04 1.01471840e-02 6.15590885e-03 2.68757950e-04 7.82320004e-05 4.93939761e-05 2.63049031e-04 4.27407300e-05 7.47147424e-05 2.34869362e-04 8.58029875e-05 1.66637425e-04 2.03423525e-04 1.14410360e-04 1.01277316e-04 5.51302401e-06 1.01089834e-05 6.11304640e-06 3.25815820e-05 5.06454780e-06 1.87558407e-05 1.18742152e-04 4.03817277e-05 2.33297134e-05 1.23239659e-04 5.11821767e-05 1.44553196e-05 6.66739879e-05 9.37107499e-05 1.03035214e-05 5.83680193e-05 2.18305968e-04 3.81255755e-05 8.84622040e-04 5.38947294e-04 5.38947294e-04 4.28268853e-04 7.21735996e-05 5.52744023e-05 5.43813453e-04 7.44153686e-04 1.40582711e-04 4.64126946e-04 1.69942126e-04 5.93546007e-05 1.33932173e-04 7.43002494e-05 2.37533150e-06 4.99883669e-08 2.68123799e-09
 2025 01 04 12 00 00  3.98216481e-03 2.42515506e-03 1.35324266e-03 9.87251737e-04 7.38731737e-04 3.97500660e-04 2.95777726e-04 2.60098664e-04 5.53670529e-04 1.56328024e-04 1.01473252e-02 6.15590028e-03 2.68803662e-04 7.82645063e-05 4.94075653e-05 2.59801868e-04 4.21265926e-05 7.34832312e-05 2.34433379e-04 8.58600193e-05 1.64224940e-04 2.00233528e-04 1.13184567e-04 1.01012645e-04 5.47307973e-06 1.03338549e-05 6.11168216e-06 3.24684714e-05 5.06620527e-06 1.86696424e-05 1.17077651e-04 4.01428319e-05 2.27233162e-05 1.22823222e-04 5.12768049e-05 1.44493562e-05 6.54259003e-05 9.20654848e-05 1.04797364e-05 5.80859242e-05 2.16137524e-04 3.81770311e-05 8.84157929e-04 5.39840246e-04 5.39840246e-04 4.18688716e-04 6.85021398e-05 5.53762075e-05 5.31213878e-04 7.31327635e-04 1.38979779e-04 4.51808768e-04 1.68478990e-04 5.88236682e-05 1.32711285e-04 7.35344265e-05 2.34432628e-06 4.86440172e-08 2.56633044e-09
 2025 01 05 12 00 00  3.99377921e-03 2.43040938e-03 1.35673352e-03 9.91063631e-04 7.42777623e-04 3.99358574e-04 2.97427768e-04 2.61873697e-04 5.57966353e-04 1.57011540e-04 1.02455832e-02 6.21897876e-03 2.70139118e-04 7.82538090e-05 4.93601822e-05 2.55671079e-04 4.13678034e-05 7.19617179e-05 2.33284013e-04 8.56488186e-05 1.61321489e-04 1.96292949e-04 1.11664430e-04 9.98652160e-05 5.42372436e-06 1.01685480e-05 6.09865529e-06 3.22980465e-05 5.06171418e-06 1.85521482e-05 1.14964685e-04 3.98476637e-05 2.19742171e-05 1.21575626e-04 5.10125537e-05 1.43926605e-05 6.37873489e-05 8.95768094e-05 1.03501217e-05 5.68117919e-05 2.13666430e-04 3.80000769e-05 8.74558994e-04 5.37303323e-04 5.37303323e-04 4.04701523e-04 6.39673264e-05 5.50342840e-05 5.14137941e-04 7.12525792e-04 1.36324285e-04 4.22744975e-04 1.48084669e-04 5.14106196e-05 1.15604095e-04 6.20847186e-05 1.82546303e-06 2.14575994e-08 9.81319914e-11
 2025 01 06 12 00 00  3.97181988e-03 2.41767675e-03 1.34856507e-03 9.83788393e-04 7.35669640e-04 3.96253251e-04 2.94498671e-04 2.58669953e-04 5.49957628e-04 1.55194161e-04 1.00644817e-02 6.10276982e-03 2.67198824e-04 7.77827722e-05 4.91626647e-05 2.49879520e-04 4.03457787e-05 6.99115917e-05 2.31520115e-04 8.52640194e-05 1.57130764e-04 1.90976721e-04 1.09511294e-04 9.84315542e-05 5.35728359e-06 9.68716631e-06 6.07909715e-06 3.20077066e-05 5.05326207e-06 1.83665763e-05 1.12114387e-04 3.94500705e-05 2.09638267e-05 1.19812087e-04 5.05168864e-05 1.43075609e-05 6.14817673e-05 8.59292253e-05 9.97271200e-06 5.54066667e-05 2.06830880e-04 3.76754237e-05 8.57931129e-04 5.32554090e-04 5.32554090e-04 3.84462263e-04 5.78436244e-05 5.44055074e-05 4.90630012e-04 6.88322259e-04 1.32513154e-04 4.03406330e-04 1.47483156e-04 5.11923336e-05 1.15102077e-04 6.17689135e-05 1.81260807e-06 2.08943511e-08 4.98079800e-11
 2025 01 07 12 00 00  3.95215137e-03 2.40463029e-03 1.34031485e-03 9.77532943e-04 7.30062747e-04 3.93796376e-04 2.92052938e-04 2.55971895e-04 5.42921464e-04 1.53290501e-04 9.90178200e-03 5.99652305e-03 2.64353838e-04 7.70934120e-05 4.87522600e-05 2.46758701e-04 3.98583798e-05 6.89345528e-05 2.29446775e-04 8.45241128e-05 1.55053151e-04 1.88448631e-04 1.08381252e-04 9.75215632e-05 5.32556769e-06 9.41840772e-06 6.05356181e-06 3.18207121e-05 5.03668016e-06 1.82388142e-05 1.10671376e-04 3.92604881e-05 2.04831638e-05 1.17960195e-04 4.95466287e-05 1.41964687e-05 6.01998030e-05 8.39394296e-05 9.76197480e-06 5.40108792e-05 2.01397883e-04 3.70484573e-05 8.36957846e-04 5.23268851e-04 5.23268851e-04 3.70816965e-04 5.49364020e-05 5.31895028e-05 4.76516440e-04 6.73039148e-04 1.29408362e-04 3.93080742e-04 1.45907800e-04 5.06197575e-05 1.13780942e-04 6.08872062e-05 1.77283331e-06 1.88240300e-08 0.00000000e+00
 2025 01 08 12 00 00  3.96493130e-03 2.41168372e-03 1.34489827e-03 9.81292023e-04 7.33580916e-04 3.95511679e-04 2.93678572e-04 2.57731356e-04 5.47501527e-04 1.54234197e-04 1.00129920e-02 6.07089698e-03 2.65971208e-04 7.73002564e-05 4.89509708e-05 2.44403284e-04 3.93981521e-05 6.80118101e-05 2.29189831e-04 8.45819304e-05 1.53358978e-04 1.86059613e-04 1.07521501e-04 9.70458002e-05 5.29562712e-06 9.35751159e-06 6.05074129e-06 3.17388850e-05 5.03783558e-06 1.81834531e-05 1.09423033e-04 3.90814675e-05 2.00289884e-05 1.17629214e-04 4.96151042e-05 1.41842247e-05 5.92845576e-05 8.25531253e-05 9.71422269e-06 5.36374801e-05 2.00900142e-04 3.70962895e-05 8.35607333e-04 5.23928786e-04 5.23928786e-04 3.63759921e-04 5.21878537e-05 5.32815291e-05 4.67228543e-04 6.63807979e-04 1.28229667e-04 3.80537663e-04 1.40314331e-04 4.85862787e-05 1.09086641e-04 5.77263670e-05 1.62822594e-06 1.17096405e-08 0.00000000e+00
 2025 01 09 12 00 00  3.96776550e-03 2.41474887e-03 1.34673556e-03 9.82471029e-04 7.34526340e-04 3.95769926e-04 2.94005403e-04 2.58122041e-04 5.48518252e-04 1.54755983e-04 1.00316740e-02 6.08152449e-03 2.66578875e-04 7.76087545e-05 4.90639725e-05 2.45257736e-04 3.95251205e-05 6.82670739e-05 2.30352904e-04 8.50559154e-05 1.53880421e-04 1.86726292e-04 1.07830225e-04 9.72354932e-05 5.30385478e-06 9.35196440e-06 6.04962115e-06 3.17959790e-05 5.04825621e-06 1.82230656e-05 1.09837177e-04 3.91308859e-05 2.01555362e-05 1.18436395e-04 5.02261159e-05 1.41793746e-05 5.96878923e-05 8.30419840e-05 9.70985639e-06 5.39032874e-05 2.02189183e-04 3.74962576e-05 8.41926306e-04 5.29782800e-04 5.29782800e-04 3.68289060e-04 5.29600075e-05 5.40562149e-05 4.72073078e-04 6.69121547e-04 1.29591967e-04 3.83416980e-04 1.40795196e-04 4.87608479e-05 1.09488429e-04 5.79826827e-05 1.63893329e-06 1.20422840e-08 0.00000000e+00
